,DATE,FIRE_YEAR,DISCOVERY_DOY,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
7969,2010-10-23,2010,296,2.0,B,37.26388,-84.3553,KY
7970,2010-10-23,2010,296,2.0,B,32.887563,-89.550723,MS
7971,2010-10-24,2010,297,578.0,E,38.5547222,-78.6583333,VA
7972,2010-10-24,2010,297,2.0,B,32.480655,-86.650447,AL
7973,2010-10-24,2010,297,6.1,B,35.74893888,-81.1432,NC
7974,2010-10-25,2010,298,0.2,A,30.3293,-86.1395,FL
7975,2010-10-25,2010,298,8.52,B,31.28991578,-84.60896337,GA
7976,2010-10-25,2010,298,5.0,B,32.7954,-105.5904,NM
7977,2010-10-25,2010,298,2.3,B,32.12893,-92.4925,LA
7978,2010-10-25,2010,298,1.0,B,37.25389,-83.256,KY
7979,2010-10-26,2010,299,185.0,D,35.72694444,-120.195,CA
7980,2010-10-26,2010,299,0.1,A,35.7033333,-118.461389,CA
7981,2010-10-27,2010,300,0.1,A,39.6117,-104.8837,CO
7982,2010-10-27,2010,300,3.0,B,43.8969444,-85.9538889,MI
7983,2010-10-27,2010,300,1.0,B,31.935086,-102.07166,TX
7984,2010-10-27,2010,300,0.5,B,44.2272222,-85.8602778,MI
7985,2010-10-28,2010,301,2.0,B,37.34264,-82.7521,KY
7986,2010-10-28,2010,301,0.25,A,31.372985,-94.41925,TX
7987,2010-10-29,2010,302,10.0,C,34.06558,-86.682734,AL
7988,2010-10-29,2010,302,10.0,C,38.685591,-120.826524,CA
7989,2010-10-29,2010,302,0.5,B,30.79088,-90.77592,LA
7990,2010-10-29,2010,302,1.0,B,37.850841,-120.613308,CA
7991,2010-11-01,2010,305,0.1,A,42.1416667,-120.845278,OR
7992,2010-11-01,2010,305,0.1,A,41.625,-112.5497,UT
7993,2010-11-02,2010,306,0.25,A,40.6833,-74.3963,NJ
7994,2010-11-02,2010,306,1.0,B,36.240417,-88.566367,TN
7995,2010-11-03,2010,307,30.0,C,37.98572,-82.7033,KY
7996,2010-11-05,2010,309,9.0,B,36.0698,-91.09554,AR
7997,2010-11-05,2010,309,0.1,A,47.53280343,-92.35013468,MN
7998,2010-11-05,2010,309,0.1,A,42.0082078,-93.3993751,IA
7999,2010-11-07,2010,311,0.1,A,30.91107493,-94.00272894,TX
8000,2010-11-08,2010,312,525.0,E,36.6989,-96.3853,OK
8001,2010-11-09,2010,313,3.0,B,36.113733,-88.744833,TN
8002,2010-11-10,2010,314,5.0,B,35.35188,-92.88569,AR
8003,2010-11-10,2010,314,0.2,A,32.925295,-87.65088,AL
8004,2010-11-10,2010,314,20.0,C,36.426833,-84.524517,TN
8005,2010-11-13,2010,317,4.0,B,33.511439,-89.357554,MS
8006,2010-11-13,2010,317,34.0,C,33.964522,-87.592441,AL
8007,2010-11-13,2010,317,0.1,A,40.55155696,-74.14531401,NY
8008,2010-11-19,2010,323,0.2,A,32.405479,-99.438747,TX
8009,2010-11-22,2010,326,1.0,B,38.39258478,-81.85669002,WV
8010,2010-11-22,2010,326,5.25,B,32.1749064,-82.14056983,GA
8011,2010-11-24,2010,328,4.0,B,35.63416666,-80.08966666,NC
8012,2010-12-01,2010,335,0.5,B,35.7525,-110.5031,AZ
8013,2010-12-03,2010,337,1.0,B,28.8922,-80.8566,FL
8014,2010-12-04,2010,338,0.5,B,18.360119,-66.15451,PR
8015,2010-12-05,2010,339,2.0,B,18.239201,-65.843254,PR
8016,2010-12-07,2010,341,0.1,A,43.3467,-102.4792,SD
8017,2010-12-07,2010,341,3.0,B,36.76472222,-78.77138889,VA
8018,2010-12-07,2010,341,0.1,A,35.91605,-81.5714,NC
8019,2010-12-08,2010,342,0.6,B,31.2229677,-82.12486536,GA
8020,2010-12-12,2010,346,1.0,B,30.35477053,-95.18482214,TX
8021,2010-12-12,2010,346,1.0,B,33.66388888,-116.21694444,CA
8022,2010-12-14,2010,348,1.0,B,33.1263125,-94.32598205,TX
8023,2010-12-14,2010,348,15.0,C,28.045016,-97.918568,TX
8024,2010-12-15,2010,349,0.22,A,32.28557628,-84.76182401,GA
8025,2010-12-15,2010,349,0.5,B,32.372198,-95.36818,TX
8026,2010-12-16,2010,350,30.0,C,30.2805,-94.62233333,TX
8027,2010-12-16,2010,350,1.0,B,33.800832,-95.374031,TX
8028,2010-12-16,2010,350,7.6,B,31.37121085,-84.05194674,GA
8029,2010-12-16,2010,350,1.0,B,28.81872,-99.0495,TX
8030,2010-12-21,2010,355,2.85,B,31.84279441,-82.58103578,GA
8031,2010-12-21,2010,355,3.0,B,32.373293,-99.547462,TX
8032,2010-12-22,2010,356,1.0,B,27.7362,-98.064475,TX
8033,2010-12-23,2010,357,39.6,C,30.92167,-92.70389,LA
8034,2010-12-23,2010,357,7.2,B,32.873762,-86.641092,AL
8035,2010-12-24,2010,358,0.01,A,41.397363,-72.9222116,CT
8036,2010-12-26,2010,360,3.0,B,26.76,-80.3696,FL
8037,2010-12-28,2010,362,14.0,C,31.08729071,-83.90359067,GA
8038,2010-12-29,2010,363,1.0,B,33.69743,-80.888725,SC
8039,2010-12-31,2010,365,1.23,B,31.00539123,-82.67245051,GA
8040,2011-01-01,2011,1,1.0,B,30.347113,-97.362026,TX
8041,2011-01-01,2011,1,0.75,B,32.19279659,-82.82121339,GA
8042,2011-01-01,2011,1,2.0,B,33.635948,-79.753532,SC
8043,2011-01-01,2011,1,0.3,B,27.4102,-81.5069,FL
8044,2011-01-02,2011,2,0.25,A,32.3322599,-95.2443042,TX
8045,2011-01-03,2011,3,10.0,C,17.993565,-66.386131,PR
8046,2011-01-04,2011,4,15.0,C,35.34375,-88.6529,TN
8047,2011-01-07,2011,7,1.5,B,30.3695,-82.9221,FL
8048,2011-01-08,2011,8,5.0,B,33.2696699,-102.6095765,TX
8049,2011-01-09,2011,9,0.1,A,30.2614,-82.2837,FL
8050,2011-01-09,2011,9,2.0,B,33.430164,-79.700211,SC
8051,2011-01-11,2011,11,2.0,B,29.248607,-99.900141,TX
8052,2011-01-12,2011,12,2.0,B,25.5301,-80.3776,FL
8053,2011-01-13,2011,13,0.1,A,38.692972,-121.366845,CA
8054,2011-01-14,2011,14,1.0,B,30.3209355,-96.9282705,TX
8055,2011-01-14,2011,14,0.2,A,27.4637,-81.2463,FL
8056,2011-01-16,2011,16,1.5,B,30.9671,-86.2678,FL
8057,2011-01-19,2011,19,2.0,B,17.998768,-66.168312,PR
8058,2011-01-19,2011,19,0.25,A,18.254961,-67.157951,PR
8059,2011-01-19,2011,19,0.5,B,18.204277,-66.37812,PR
8060,2011-01-20,2011,20,10.0,C,33.103493,-80.689049,SC
8061,2011-01-22,2011,22,2.0,B,32.8189376,-86.364135,AL
8062,2011-01-23,2011,23,0.2,A,37.677053,-121.01671,CA
8063,2011-01-27,2011,27,0.18,A,34.05967591,-82.73960942,GA
8064,2011-01-28,2011,28,0.1,A,32.89924293,-83.63724436,GA
8065,2011-01-29,2011,29,0.3,B,35.2453,-96.2783,OK
8066,2011-01-29,2011,29,26.3,C,30.7202,-86.7659,FL
8067,2011-01-29,2011,29,0.5,B,32.323722,-102.216556,TX
8068,2011-01-30,2011,30,1.5,B,30.4205,-83.1846,FL
8069,2011-01-31,2011,31,2.0,B,32.6250475,-94.9937426,TX
8070,2011-01-31,2011,31,1.0,B,30.8354501,-95.9467423,TX
8071,2011-01-31,2011,31,0.25,A,17.991743,-67.000259,PR
8072,2011-02-03,2011,34,5.0,B,18.013334,-66.416862,PR
8073,2011-02-07,2011,38,0.5,B,27.5505,-80.4723,FL
8074,2011-02-07,2011,38,0.1,A,35.8202919,-101.4441703,TX
8075,2011-02-11,2011,42,1.0,B,28.74654,-99.24439,TX
8076,2011-02-12,2011,43,0.3,B,36.42733333,-78.33433333,NC
8077,2011-02-13,2011,44,1.1,B,31.97629001,-83.3002962,GA
8078,2011-02-13,2011,44,1.0,B,31.793555,-95.595517,TX
8079,2011-02-13,2011,44,0.5,B,32.757504,-94.386265,TX
8080,2011-02-13,2011,44,0.1,A,33.8931749,-98.4884271,TX
8081,2011-02-13,2011,44,2.0,B,35.92638333,-80.4403,NC
8082,2011-02-14,2011,45,1.0,B,43.951805,-104.812027,WY
8083,2011-02-14,2011,45,5.74,B,31.40732712,-83.12595406,GA
8084,2011-02-14,2011,45,0.33,B,32.69777305,-82.6932166,GA
8085,2011-02-15,2011,46,0.25,A,31.6165276,-100.5931376,TX
8086,2011-02-15,2011,46,0.5,B,18.054182,-66.965096,PR
8087,2011-02-15,2011,46,1.0,B,32.403661,-100.039873,TX
8088,2011-02-15,2011,46,0.25,A,33.53395321,-82.39995891,GA
8089,2011-02-15,2011,46,0.18,A,34.61156296,-83.96717073,GA
8090,2011-02-16,2011,47,5.0,B,35.954633,-88.42885,TN
8091,2011-02-17,2011,48,12.0,C,30.8026,-85.2023,FL
8092,2011-02-17,2011,48,83.0,C,35.82969,-91.8444,AR
8093,2011-02-18,2011,49,5.0,B,38.61517,-84.70705,KY
8094,2011-02-19,2011,50,1.0,B,34.552471,-79.70443,SC
8095,2011-02-19,2011,50,0.1,A,35.346,-82.22791667,NC
8096,2011-02-20,2011,51,0.25,A,39.74,-74.24,NJ
8097,2011-02-20,2011,51,5.0,B,29.116212,-98.137007,TX
8098,2011-02-20,2011,51,2.0,B,30.525,-87.2415,FL
8099,2011-02-21,2011,52,20.0,C,29.00939,-99.09111,TX
8100,2011-02-21,2011,52,5.8,B,31.53667995,-83.86617684,GA
8101,2011-02-21,2011,52,0.2,A,35.23896667,-81.51678333,NC
8102,2011-02-21,2011,52,0.1,A,32.8683,-117.2336,CA
8103,2011-02-22,2011,53,1.0,B,32.027288,-97.875137,TX
8104,2011-02-22,2011,53,117.73,D,32.56690989,-84.23683143,GA
8105,2011-02-23,2011,54,0.07,A,32.83030253,-84.33048293,GA
8106,2011-02-23,2011,54,10.0,C,31.642212,-90.049749,MS
8107,2011-02-24,2011,55,0.1,A,32.47979,-94.09042,TX
8108,2011-02-24,2011,55,1.0,B,34.389891,-117.209796,CA
8109,2011-02-24,2011,55,2.0,B,35.67636667,-80.40365,NC
8110,2011-02-24,2011,55,4500.0,F,30.65252651,-99.24645837,TX
8111,2011-02-25,2011,56,0.01,A,30.6665291,-97.686265,TX
8112,2011-02-25,2011,56,150.0,D,28.971353,-98.928452,TX
8113,2011-02-26,2011,57,0.5,B,18.053118,-67.176804,PR
8114,2011-02-26,2011,57,0.18,A,31.47753487,-83.57574397,GA
8115,2011-02-27,2011,58,5.0,B,30.71661667,-94.61473333,TX
8116,2011-02-27,2011,58,2.0,B,29.8180372,-98.6098121,TX
8117,2011-02-27,2011,58,1000.0,F,34.61983333,-101.400833,TX
8118,2011-02-27,2011,58,75.0,C,32.799144,-102.726159,TX
8119,2011-02-27,2011,58,0.25,A,18.471178,-67.157776,PR
8120,2011-02-28,2011,59,125.0,D,28.1373,-82.5556,FL
8121,2011-02-28,2011,59,0.7,B,34.42223,-81.298447,SC
8122,2011-02-28,2011,59,20.0,C,29.139942,-98.26086,TX
8123,2011-03-01,2011,60,4161.0,F,29.71388889,-93.90111111,TX
8124,2011-03-02,2011,61,77.4,C,35.1594,-96.3005,OK
8125,2011-03-03,2011,62,1.0,B,32.926111,-85.903436,AL
8126,2011-03-03,2011,62,2.0,B,31.729527,-89.816584,MS
8127,2011-03-04,2011,63,430.0,E,25.7633,-80.4206,FL
8128,2011-03-05,2011,64,15.0,C,37.49055556,-78.95277778,VA
8129,2011-03-05,2011,64,0.5,B,33.359261,-80.832443,SC
8130,2011-03-07,2011,66,0.1,A,38.773256,-121.274337,CA
8131,2011-03-08,2011,67,0.3,B,35.05828333,-83.99898333,NC
8132,2011-03-10,2011,69,2.0,B,31.67559,-98.82185,TX
8133,2011-03-10,2011,69,843.0,E,34.71916669,-95.33466667,OK
8134,2011-03-10,2011,69,5.0,B,33.34963,-93.79325,AR
8135,2011-03-11,2011,70,1.5,B,40.77157211,-99.69852448,NE
8136,2011-03-12,2011,71,0.03,A,31.49797062,-83.43957905,GA
8137,2011-03-12,2011,71,3.0,B,40.86388108,-73.0791991,NY
8138,2011-03-12,2011,71,12.27,C,32.33729881,-84.30762514,GA
8139,2011-03-12,2011,71,0.3,B,33.924854,-80.403625,SC
8140,2011-03-12,2011,71,3.0,B,34.043266,-79.804283,SC
8141,2011-03-16,2011,75,0.25,A,31.9996335,-97.2649522,TX
8142,2011-03-16,2011,75,0.1,A,35.0375,-85.5513,TN
8143,2011-03-16,2011,75,20.0,C,34.79981664,-95.31269999,OK
8144,2011-03-16,2011,75,0.1,A,35.725933,-87.334833,TN
8145,2011-03-17,2011,76,1.0,B,18.062706,-66.523926,PR
8146,2011-03-17,2011,76,3.0,B,34.52756,-92.3726,AR
8147,2011-03-17,2011,76,5.0,B,34.743793,-79.639465,SC
8148,2011-03-17,2011,76,10.0,C,36.51483332,-94.70466665,OK
8149,2011-03-18,2011,77,0.29,B,32.40387983,-83.04559339,GA
8150,2011-03-18,2011,77,17.5,C,34.8952,-106.688533,NM
8151,2011-03-18,2011,77,7.0,B,34.3639,-88.6781,MS
8152,2011-03-18,2011,77,0.5,B,40.639353,-91.548182,IA
8153,2011-03-19,2011,78,0.2,A,31.719406,-99.359751,TX
8154,2011-03-19,2011,78,3.0,B,33.674691,-88.837517,MS
8155,2011-03-20,2011,79,0.1,A,41.4226882,-74.10444023,NY
8156,2011-03-20,2011,79,18.0,C,30.029909,-96.212411,TX
8157,2011-03-20,2011,79,1.0,B,37.46228,-82.78445,KY
8158,2011-03-21,2011,80,1.0,B,33.600868,-95.903295,TX
8159,2011-03-21,2011,80,1.0,B,17.980255,-65.987518,PR
8160,2011-03-21,2011,80,40.0,C,34.53616664,-94.9159167,OK
8161,2011-03-21,2011,80,1.0,B,18.037382,-66.202988,PR
8162,2011-03-21,2011,80,2.0,B,33.691147,-79.469627,SC
8163,2011-03-22,2011,81,6.0,B,34.71515,-79.03603333,NC
8164,2011-03-22,2011,81,20.0,C,37.88683,-82.45216,KY
8165,2011-03-22,2011,81,0.1,A,40.55324806,-74.21328971,NY
8166,2011-03-22,2011,81,0.5,B,35.57785,-82.7728,NC
8167,2011-03-24,2011,83,0.3,B,35.14325,-107.37875,NM
8168,2011-03-24,2011,83,131.0,D,32.64961667,-100.00298333,TX
8169,2011-03-24,2011,83,2.0,B,34.514409,-87.7205214,AL
8170,2011-03-26,2011,85,4.0,B,34.31816667,-95.21816667,OK
8171,2011-03-27,2011,86,26.0,C,34.27949905,-109.7867966,AZ
8172,2011-03-28,2011,87,5.0,B,31.0444838,-87.7208765,AL
8173,2011-03-30,2011,89,0.5,B,18.019117,-65.908173,PR
8174,2011-03-30,2011,89,2.0,B,41.38228267,-74.69204965,NY
8175,2011-03-31,2011,90,1.0,B,27.3729,-80.4514,FL
8176,2011-04-02,2011,92,3.1,B,34.73055556,-94.27888889,AR
8177,2011-04-03,2011,93,5.0,B,40.9710382,-94.3184386,IA
8178,2011-04-03,2011,93,0.1,A,44.49591954,-75.30496731,NY
8179,2011-04-04,2011,94,3.0,B,35.76846667,-78.11583333,NC
8180,2011-04-04,2011,94,25.0,C,17.95527778,-67.13527778,PR
8181,2011-04-04,2011,94,0.5,B,37.19027778,-82.40638889,VA
8182,2011-04-06,2011,96,5500.0,G,32.1851667,-102.75,TX
8183,2011-04-07,2011,97,0.1,A,24.689889,-81.356667,FL
8184,2011-04-07,2011,97,0.1,A,32.221433,-102.621772,TX
8185,2011-04-07,2011,97,2.0,B,37.94082,-82.88486,KY
8186,2011-04-07,2011,97,0.1,A,37.72969698,-81.14556513,WV
8187,2011-04-09,2011,99,9.1,B,35.2494,-96.6364,OK
8188,2011-04-10,2011,100,0.2,A,44.786194,-68.616972,ME
8189,2011-04-11,2011,101,1.0,B,47.9878,-98.9978,ND
8190,2011-04-11,2011,101,0.1,A,40.83122829,-73.8948485,NY
8191,2011-04-12,2011,102,1.0,B,26.7625,-81.2348,FL
8192,2011-04-12,2011,102,10.0,C,30.68527778,-94.33472222,TX
8193,2011-04-15,2011,105,0.6,B,43.706856,-86.498323,MI
8194,2011-04-15,2011,105,1.0,B,36.01815,-88.039483,TN
8195,2011-04-17,2011,107,0.78,B,31.4795785,-81.36523566,GA
8196,2011-04-17,2011,107,1.0,B,32.36802,-102.63397,TX
8197,2011-04-20,2011,110,1.5,B,32.54289022,-81.76718063,GA
8198,2011-04-20,2011,110,1.74,B,43.06919389,-78.02468628,NY
8199,2011-04-21,2011,111,1.5,B,29.6816,-81.8377,FL
8200,2011-04-22,2011,112,50.0,C,32.3384,-104.2207,NM
8201,2011-04-23,2011,113,1.5,B,32.756372,-94.6802591,TX
8202,2011-04-23,2011,113,4.0,B,18.49431,-67.043076,PR
8203,2011-04-24,2011,114,2.0,B,36.58743056,-76.33965556,VA
8204,2011-04-24,2011,114,2.8,B,34.779243,-80.96994,SC
8205,2011-04-25,2011,115,150.0,D,31.546064,-101.613579,TX
8206,2011-04-26,2011,116,1.2,B,39.221331,-121.466576,CA
8207,2011-04-26,2011,116,1.0,B,27.3871,-80.9695,FL
8208,2011-04-27,2011,117,1.0,B,39.79,-74.99,NJ
8209,2011-04-27,2011,117,0.3,B,27.4609,-81.4968,FL
8210,2011-04-28,2011,118,0.5,B,46.79144882,-93.32418394,MN
8211,2011-04-29,2011,119,0.1,A,38.310382,-123.053107,CA
8212,2011-04-29,2011,119,0.1,A,36.13656667,-81.93001667,NC
8213,2011-04-30,2011,120,2.5,B,40.86884999,-72.97665798,NY
8214,2011-04-30,2011,120,4.0,B,36.971493,-119.650586,CA
8215,2011-04-30,2011,120,0.11,A,34.85,-118.366666,CA
8216,2011-05-01,2011,121,0.1,A,33.221669,-98.15685,TX
8217,2011-05-02,2011,122,109.0,D,37.180394,-108.732992,CO
8218,2011-05-02,2011,122,3.1,B,29.705,-81.2888,FL
8219,2011-05-03,2011,123,45.0,C,27.1544,-81.0292,FL
8220,2011-05-03,2011,123,0.5,B,47.3906,-95.4222,MN
8221,2011-05-03,2011,123,1.0,B,36.350978,-119.27484,CA
8222,2011-05-04,2011,124,1.0,B,31.6678096,-100.5707135,TX
8223,2011-05-04,2011,124,0.1,A,43.68028753,-97.14540482,SD
8224,2011-05-07,2011,127,2.0,B,32.2482,-102.5631,TX
8225,2011-05-07,2011,127,27.0,C,46.53721663,-94.76791834,MN
8226,2011-05-07,2011,127,0.5,B,28.2414,-81.5731,FL
8227,2011-05-08,2011,128,77.0,C,35.9575,-115.9703,CA
8228,2011-05-08,2011,128,0.25,A,36.259031,-105.056689,NM
8229,2011-05-10,2011,130,0.1,A,40.82291384,-72.74396252,NY
8230,2011-05-10,2011,130,60.0,C,33.2666666,-100.18433333,TX
8231,2011-05-11,2011,131,0.5,B,36.23583333,-77.96103333,NC
8232,2011-05-11,2011,131,3.0,B,28.507014,-98.178978,TX
8233,2011-05-11,2011,131,0.1,A,42.95847802,-77.36378418,NY
8234,2011-05-11,2011,131,0.1,A,45.31305556,-122.08666667,OR
8235,2011-05-12,2011,132,1.0,B,26.390692,-98.835738,TX
8236,2011-05-13,2011,133,0.1,A,36.4389,-115.0,NV
8237,2011-05-15,2011,135,0.1,A,46.32537684,-93.52298648,MN
8238,2011-05-16,2011,136,1.0,B,36.83724,-119.591899,CA
8239,2011-05-17,2011,137,0.1,A,46.80626537,-95.98965369,MN
8240,2011-05-19,2011,139,0.25,A,34.76944444,-118.80277778,CA
8241,2011-05-19,2011,139,2.0,B,32.06518158,-83.94771238,GA
8242,2011-05-21,2011,141,0.5,B,32.536944,-103.408056,NM
8243,2011-05-23,2011,143,0.6,B,33.76908904,-83.1132002,GA
8244,2011-05-23,2011,143,2.37,B,31.81089215,-81.54468423,GA
8245,2011-05-24,2011,144,0.5,B,26.41388889,-98.93666667,TX
8246,2011-05-24,2011,144,1.0,B,33.52166667,-110.89083333,AZ
8247,2011-05-25,2011,145,1.5,B,35.025,-79.19083333,NC
8248,2011-05-26,2011,146,0.5,B,32.530605,-94.96067,TX
8249,2011-05-26,2011,146,0.25,A,30.1403538,-96.2554747,TX
8250,2011-05-27,2011,147,0.1,A,41.04208176,-73.79485642,NY
8251,2011-05-27,2011,147,0.1,A,30.1942,-85.825,FL
8252,2011-05-28,2011,148,10.0,C,65.9558,-160.9733,AK
8253,2011-05-28,2011,148,0.5,B,31.792653,-96.248431,TX
8254,2011-05-29,2011,149,0.1,A,30.6889,-81.5955,FL
8255,2011-05-31,2011,151,40.0,C,33.492514,-88.658565,MS
8256,2011-05-31,2011,151,1.0,B,35.6232,-101.5557,TX
8257,2011-06-01,2011,152,30.0,C,33.867371,-79.152069,SC
8258,2011-06-02,2011,153,10.0,C,35.7773,-102.877,TX
8259,2011-06-02,2011,153,3.0,B,33.6397723,-86.3227914,AL
8260,2011-06-02,2011,153,1.0,B,33.161912,-97.872906,TX
8261,2011-06-03,2011,154,70.0,C,34.7997,-76.60131667,NC
8262,2011-06-03,2011,154,0.5,B,42.6668723,-73.77481467,NY
8263,2011-06-03,2011,154,0.1,A,35.07611111,-112.40277778,AZ
8264,2011-06-04,2011,155,1.0,B,32.5041696,-94.5774415,TX
8265,2011-06-04,2011,155,0.1,A,31.0702604,-86.1512524,AL
8266,2011-06-05,2011,156,2.0,B,33.26368306,-82.32562368,GA
8267,2011-06-06,2011,157,2.5,B,33.828373,-79.095146,SC
8268,2011-06-06,2011,157,1.5,B,33.731033,-79.961899,SC
8269,2011-06-06,2011,157,0.5,B,39.27,-75.11,NJ
8270,2011-06-07,2011,158,2.0,B,30.3057912,-95.4556415,TX
8271,2011-06-09,2011,160,2.0,B,32.83328454,-83.32986885,GA
8272,2011-06-11,2011,162,1.0,B,32.178135,-83.32043758,GA
8273,2011-06-11,2011,162,2.6,B,31.35944444,-92.38416667,LA
8274,2011-06-12,2011,163,6.0,B,29.6302,-82.0357,FL
8275,2011-06-13,2011,164,120.0,D,35.7614,-98.6197,OK
8276,2011-06-14,2011,165,0.1,A,44.57482138,-74.9740071,NY
8277,2011-06-15,2011,166,401.0,E,33.20805556,-79.82888889,SC
8278,2011-06-16,2011,167,50.0,C,26.8453,-82.2523,FL
8279,2011-06-16,2011,167,1.0,B,28.6603,-81.8786,FL
8280,2011-06-16,2011,167,0.3,B,33.43526364,-82.28663031,GA
8281,2011-06-17,2011,168,97.4,C,33.506836,-81.487617,SC
8282,2011-06-17,2011,168,0.2,A,42.0053727,-73.0637318,CT
8283,2011-06-18,2011,169,0.1,A,29.4975,-81.3582,FL
8284,2011-06-18,2011,169,0.1,A,35.04578333,-79.5216,NC
8285,2011-06-18,2011,169,0.05,A,38.731798,-120.79293,CA
8286,2011-06-19,2011,170,0.5,B,26.7168,-81.8999,FL
8287,2011-06-20,2011,171,3.0,B,32.918171,-80.807281,SC
8288,2011-06-20,2011,171,0.1,A,30.42638889,-88.45111111,MS
8289,2011-06-22,2011,173,1.82,B,32.28523057,-83.45281583,GA
8290,2011-06-22,2011,173,12.0,C,33.12436,-103.31766,NM
8291,2011-06-23,2011,174,0.3,B,47.70197,-96.25254,MN
8292,2011-06-23,2011,174,0.22,A,32.19176552,-81.34521035,GA
8293,2011-06-24,2011,175,73.6,C,34.556808,-81.862633,SC
8294,2011-06-24,2011,175,1.0,B,32.730974,-95.460806,TX
8295,2011-06-24,2011,175,1.0,B,35.0294,-119.3669,CA
8296,2011-06-25,2011,176,0.02,A,34.0644,-117.2967,CA
8297,2011-06-25,2011,176,5.0,B,29.4981,-81.4689,FL
8298,2011-06-25,2011,176,3.8,B,37.010556,-119.793889,CA
8299,2011-06-25,2011,176,0.1,A,46.09444,-100.63444,ND
8300,2011-06-27,2011,178,0.1,A,30.8131,-85.2097,FL
8301,2011-06-28,2011,179,1.0,B,33.922452,-116.668263,CA
8302,2011-06-28,2011,179,1.0,B,30.43777778,-88.42638889,MS
8303,2011-06-29,2011,180,0.1,A,42.73397697,-73.67430701,NY
8304,2011-06-29,2011,180,5.0,B,35.066994,-100.048542,TX
8305,2011-06-29,2011,180,0.2,A,33.5744232,-96.7945596,TX
8306,2011-06-30,2011,181,0.1,A,33.34,-80.438484,SC
8307,2011-07-01,2011,182,0.5,B,39.19,-78.14333333,VA
8308,2011-07-02,2011,183,28.34,C,31.55999663,-84.25149155,GA
8309,2011-07-02,2011,183,0.5,B,36.9722,-107.0706,NM
8310,2011-07-03,2011,184,0.1,A,42.10196542,-76.79830142,NY
8311,2011-07-03,2011,184,3.0,B,33.385013,-98.779106,TX
8312,2011-07-03,2011,184,4.0,B,34.080456,-118.200725,CA
8313,2011-07-03,2011,184,20.0,C,33.782286,-100.848656,TX
8314,2011-07-03,2011,184,0.1,A,36.1192,-114.8667,NV
8315,2011-07-04,2011,185,1.37,B,32.44620959,-81.82781856,GA
8316,2011-07-04,2011,185,0.8,B,36.348,-96.3705,OK
8317,2011-07-04,2011,185,0.25,A,46.7882,-113.7166,MT
8318,2011-07-04,2011,185,7.0,B,35.01916667,-93.85416667,AR
8319,2011-07-04,2011,185,0.1,A,32.707,-95.050964,TX
8320,2011-07-04,2011,185,0.2,A,36.4211,-96.4761,OK
8321,2011-07-04,2011,185,0.2,A,38.734428,-121.264305,CA
8322,2011-07-05,2011,186,2.0,B,33.7850272,-98.4101388,TX
8323,2011-07-05,2011,186,0.1,A,36.80916667,-112.13416667,AZ
8324,2011-07-05,2011,186,0.5,B,28.9168592,-98.5319045,TX
8325,2011-07-05,2011,186,0.1,A,35.88272,-109.40824,AZ
8326,2011-07-05,2011,186,0.1,A,37.12308,-108.43521,CO
8327,2011-07-06,2011,187,0.01,A,46.450944,-68.384944,ME
8328,2011-07-07,2011,188,0.2,A,32.4175,-110.69972222,AZ
8329,2011-07-07,2011,188,11.0,C,66.3906,-155.9556,AK
8330,2011-07-07,2011,188,445.0,E,32.28048333,-97.84853333,TX
8331,2011-07-07,2011,188,1.0,B,35.02116667,-78.90733333,NC
8332,2011-07-08,2011,189,2.0,B,33.0734828,-96.0955163,TX
8333,2011-07-09,2011,190,25.0,C,30.2671,-85.9259,FL
8334,2011-07-09,2011,190,0.25,A,35.3725,-105.53638889,NM
8335,2011-07-09,2011,190,1598.0,F,33.29555556,-108.505,NM
8336,2011-07-09,2011,190,1.0,B,33.722626,-95.370598,TX
8337,2011-07-10,2011,191,0.1,A,40.81057504,-73.07620203,NY
8338,2011-07-10,2011,191,50.0,C,33.482035,-97.045155,TX
8339,2011-07-12,2011,193,0.1,A,29.5502,-81.9858,FL
8340,2011-07-13,2011,194,6.4,B,31.36776053,-84.67321538,GA
8341,2011-07-13,2011,194,0.1,A,61.643833,-149.216666,AK
8342,2011-07-14,2011,195,0.5,B,36.34277778,-106.93472222,NM
8343,2011-07-14,2011,195,0.1,A,41.03157813,-73.75295471,NY
8344,2011-07-15,2011,196,0.1,A,44.05416667,-121.41833333,OR
8345,2011-07-15,2011,196,0.1,A,43.09039329,-78.96776218,NY
8346,2011-07-16,2011,197,0.1,A,47.4044,-114.5323,MT
8347,2011-07-16,2011,197,1.0,B,40.15,-108.4081,CO
8348,2011-07-16,2011,197,0.11,A,33.991,-117.929,CA
8349,2011-07-18,2011,199,0.5,B,43.2633,-116.1708,ID
8350,2011-07-18,2011,199,2.0,B,29.6995892,-97.6436402,TX
8351,2011-07-18,2011,199,0.1,A,38.57184,-111.87891,UT
8352,2011-07-19,2011,200,1.0,B,38.9097,-108.2317,CO
8353,2011-07-19,2011,200,1.0,B,34.875,-76.82444444,NC
8354,2011-07-20,2011,201,30.6,C,35.46416667,-111.42666667,AZ
8355,2011-07-20,2011,201,0.5,B,33.540508,-80.919327,SC
8356,2011-07-20,2011,201,30.0,C,35.131,-95.31445001,OK
8357,2011-07-21,2011,202,5.0,B,32.432021399999996,-100.63934,TX
